layer_type,method,local_port,remote_port,req_content_length,resp_content_length,resp_vary,status_code,target,content_length_ratio,large_req,large_resp
SINGLE_LAYERED,GET,80,36040,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,35988,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,35996,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36040,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,35996,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,35996,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,35996,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36040,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36092,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36040,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,35996,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36040,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,35996,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,35996,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,35996,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,35996,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36040,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36040,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36040,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36040,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36040,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36040,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,35996,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36040,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,35988,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36066,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36066,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,35988,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,35988,0,0,Origin,404,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,35988,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,35988,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36040,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36066,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36040,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36066,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36040,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36040,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36066,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,35988,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36040,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36050,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36010,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,53070,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36078,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36032,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,53066,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36020,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36046,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,53090,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,35996,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,53078,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,35992,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36066,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,35988,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36092,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,53066,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,35992,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36066,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,35988,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,53078,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,35996,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,53090,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36046,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36020,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36020,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36020,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36020,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,36046,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,OPTIONS,80,57860,0,0,"Access-Control-Request-Method, Access-Control-Request-Headers, Origin",204,ssrf,0.0,0,0
SINGLE_LAYERED,POST,80,57860,50,62,Origin,401,ssrf,1.24,0,0
SINGLE_LAYERED,OPTIONS,80,39920,0,0,"Access-Control-Request-Method, Access-Control-Request-Headers, Origin",204,ssrf,0.0,0,0
SINGLE_LAYERED,POST,80,39920,50,62,Origin,401,ssrf,1.24,0,0
SINGLE_LAYERED,OPTIONS,80,35438,0,0,"Access-Control-Request-Method, Access-Control-Request-Headers, Origin",204,ssrf,0.0,0,0
MULTI_LAYERED,POST,80,35438,53,64,Origin,403,ssrf,1.2075471698113207,0,1
SINGLE_LAYERED,OPTIONS,80,35438,0,0,"Access-Control-Request-Method, Access-Control-Request-Headers, Origin",204,ssrf,0.0,0,0
SINGLE_LAYERED,POST,80,35438,28,33,Origin,201,ssrf,1.1785714285714286,0,0
SINGLE_LAYERED,OPTIONS,80,35438,0,0,"Access-Control-Request-Method, Access-Control-Request-Headers, Origin",204,ssrf,0.0,0,0
SINGLE_LAYERED,POST,80,35438,60,62,Origin,401,ssrf,1.0333333333333334,0,0
SINGLE_LAYERED,OPTIONS,80,35438,0,0,"Access-Control-Request-Method, Access-Control-Request-Headers, Origin",204,ssrf,0.0,0,0
SINGLE_LAYERED,POST,80,35438,59,62,Origin,401,ssrf,1.0508474576271187,0,0
SINGLE_LAYERED,OPTIONS,80,35438,0,0,"Access-Control-Request-Method, Access-Control-Request-Headers, Origin",204,ssrf,0.0,0,0
MULTI_LAYERED,POST,80,35438,60,64,Origin,403,ssrf,1.0666666666666667,0,1
SINGLE_LAYERED,OPTIONS,80,35438,0,0,"Access-Control-Request-Method, Access-Control-Request-Headers, Origin",204,ssrf,0.0,0,0
SINGLE_LAYERED,POST,80,35438,58,62,Origin,401,ssrf,1.0689655172413792,0,0
SINGLE_LAYERED,OPTIONS,80,35438,0,0,"Access-Control-Request-Method, Access-Control-Request-Headers, Origin",204,ssrf,0.0,0,0
MULTI_LAYERED,POST,80,35438,60,64,Origin,403,ssrf,1.0666666666666667,0,1
SINGLE_LAYERED,OPTIONS,80,35438,0,0,"Access-Control-Request-Method, Access-Control-Request-Headers, Origin",204,ssrf,0.0,0,0
SINGLE_LAYERED,POST,80,35438,35,33,Origin,201,ssrf,0.9428571428571428,0,0
SINGLE_LAYERED,OPTIONS,80,35438,0,0,"Access-Control-Request-Method, Access-Control-Request-Headers, Origin",204,ssrf,0.0,0,0
SINGLE_LAYERED,POST,80,35438,50,33,Origin,200,ssrf,0.66,0,0
SINGLE_LAYERED,OPTIONS,80,35438,0,0,"Access-Control-Request-Method, Access-Control-Request-Headers, Origin",204,ssrf,0.0,0,0
MULTI_LAYERED,POST,80,35438,60,64,Origin,403,ssrf,1.0666666666666667,0,1
SINGLE_LAYERED,OPTIONS,80,35438,0,0,"Access-Control-Request-Method, Access-Control-Request-Headers, Origin",204,ssrf,0.0,0,0
MULTI_LAYERED,POST,80,35438,60,64,Origin,403,ssrf,1.0666666666666667,0,1
SINGLE_LAYERED,GET,80,54310,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54310,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54310,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54310,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54310,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54310,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54310,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54310,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54320,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54324,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54388,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54376,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54328,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54360,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54310,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54340,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54408,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54364,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54356,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54320,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54432,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54428,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54414,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54392,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54392,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54392,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54392,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54414,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54428,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54414,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54428,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54392,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54392,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54392,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54392,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54392,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54392,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,54446,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,OPTIONS,80,45174,0,0,"Access-Control-Request-Method, Access-Control-Request-Headers, Origin",204,ssrf,0.0,0,0
MULTI_LAYERED,POST,80,45174,60,64,Origin,403,ssrf,1.0666666666666667,0,1
SINGLE_LAYERED,OPTIONS,80,45174,0,0,"Access-Control-Request-Method, Access-Control-Request-Headers, Origin",204,ssrf,0.0,0,0
MULTI_LAYERED,POST,80,45174,62,62,Origin,401,ssrf,1.0,0,0
SINGLE_LAYERED,HEAD,80,34490,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,34490,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,34490,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,34490,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,34490,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,34490,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,34490,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,OPTIONS,80,42508,0,0,"Access-Control-Request-Method, Access-Control-Request-Headers, Origin",204,ssrf,0.0,0,0
SINGLE_LAYERED,POST,80,42508,65,62,Origin,401,ssrf,0.9538461538461539,0,0
SINGLE_LAYERED,OPTIONS,80,42508,0,0,"Access-Control-Request-Method, Access-Control-Request-Headers, Origin",204,ssrf,0.0,0,0
MULTI_LAYERED,POST,80,42508,60,64,Origin,403,ssrf,1.0666666666666667,0,1
MULTI_LAYERED,POST,80,50790,68,64,Origin,403,ssrf,0.9411764705882353,0,1
MULTI_LAYERED,POST,80,50790,68,64,Origin,403,ssrf,0.9411764705882353,0,1
MULTI_LAYERED,POST,80,50790,68,64,Origin,403,ssrf,0.9411764705882353,0,1
MULTI_LAYERED,POST,80,50790,44,64,Origin,403,ssrf,1.4545454545454546,0,1
MULTI_LAYERED,POST,80,50790,79,62,Origin,401,ssrf,0.7848101265822784,0,0
MULTI_LAYERED,POST,80,50790,68,64,Origin,403,ssrf,0.9411764705882353,0,1
MULTI_LAYERED,POST,80,50790,68,64,Origin,403,ssrf,0.9411764705882353,0,1
MULTI_LAYERED,POST,80,50790,44,64,Origin,403,ssrf,1.4545454545454546,0,1
MULTI_LAYERED,POST,80,50790,79,62,Origin,401,ssrf,0.7848101265822784,0,0
SINGLE_LAYERED,OPTIONS,80,49500,0,0,"Access-Control-Request-Method, Access-Control-Request-Headers, Origin",204,ssrf,0.0,0,0
MULTI_LAYERED,POST,80,49500,62,62,Origin,401,ssrf,1.0,0,0
MULTI_LAYERED,POST,80,49500,61,62,Origin,401,ssrf,1.0163934426229508,0,0
SINGLE_LAYERED,OPTIONS,80,49500,0,0,"Access-Control-Request-Method, Access-Control-Request-Headers, Origin",204,ssrf,0.0,0,0
MULTI_LAYERED,POST,80,49500,60,64,Origin,403,ssrf,1.0666666666666667,0,1
SINGLE_LAYERED,GET,80,45874,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45874,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45874,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45874,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45874,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45874,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45874,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45882,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45876,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45888,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45886,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45882,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45890,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45874,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45876,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45894,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45890,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45886,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45874,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45888,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45882,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45876,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45910,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45926,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45926,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45910,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45876,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45930,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45876,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45876,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45910,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45910,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45910,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45876,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45876,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45876,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45876,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,45876,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,44076,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32904,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32904,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32904,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32904,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32904,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32904,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32904,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32916,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32918,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32918,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32916,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32920,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32904,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32918,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32920,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32930,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32928,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32952,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32968,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32996,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32946,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32916,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32984,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32986,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32936,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32904,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32938,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32938,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32928,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32904,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,44076,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32928,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32904,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32938,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32986,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32984,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32936,0,0,Origin,304,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32916,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32904,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32904,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32904,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32916,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32984,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32984,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32916,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32904,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32984,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32904,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32916,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32984,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32984,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32984,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32916,0,0,Origin,200,ssrf,0.0,0,0
SINGLE_LAYERED,GET,80,32916,0,0,Origin,200,ssrf,0.0,0,0
